Sales_Key,Date_Key,Marketplace_Key,Product_Key,Account Title,Taxes,Orders,Units,Refunded,Refund %,Unit Session %,Promo Units,Organic Units,Per Unit Revenue,Revenue,COGS,FBA Fees,Promo Amount,Sessions,Page Views,Impressions,Clicks,PPC Orders,PPC Sales,PPC Cost,PPC Conv,OOE,Net Profit,Net Margin,Net ROI
3846,171,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,18,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3847,172,2,31,[ FR ] Aava,-0.99,1,1,0,0.0,0.25,0,1,18.99,18.99,-6.68,-7.52,0.0,4,4,28,0,0,0.0,0.0,0.0,0,3.81,0.2004,0.2681
3848,173,2,31,[ FR ] Aava,-1.98,2,2,0,0.0,0.3333,0,2,18.99,37.98,-13.35,-15.04,0.0,6,7,356,0,0,0.0,0.0,0.0,0,7.61,0.2004,0.2681
3849,174,2,31,[ FR ] Aava,-0.99,1,1,0,0.0,0.25,0,1,18.99,18.99,-6.68,-7.52,0.0,4,5,12,0,0,0.0,0.0,0.0,0,3.81,0.2004,0.2681
3850,175,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,118,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3851,176,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,36,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3852,177,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,73,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3853,178,2,31,[ FR ] Aava,-0.99,1,1,0,0.0,0.0,0,1,20.66,20.66,-6.68,-7.08,-4.52,0,0,55,0,0,0.0,0.0,0.0,0,1.4,0.0675,0.1014
3854,179,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,26,1,0,0.0,-1.35,0.0,0,-1.35,0.0,0.0
3855,180,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,94,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3856,181,2,31,[ FR ] Aava,-2.97,2,3,0,0.0,0.0,0,3,18.99,56.97,-20.03,-22.56,0.0,0,0,16,0,0,0.0,0.0,0.0,0,11.42,0.2004,0.2681
3857,182,2,31,[ FR ] Aava,-1.98,2,2,0,0.0,0.0,0,2,18.99,37.98,-13.35,-15.04,0.0,0,0,14,0,0,0.0,0.0,0.0,0,7.61,0.2004,0.2681
3858,183,2,31,[ FR ] Aava,-1.98,2,2,0,0.0,0.6667,0,2,18.99,37.98,-13.35,-14.6,-2.85,3,6,54,0,0,0.0,0.0,0.0,0,5.2,0.1369,0.186
3859,184,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3860,185,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,36,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3861,186,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,13,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3862,187,2,31,[ FR ] Aava,-1.98,2,2,0,0.0,0.0,0,2,20.66,41.31,-13.35,-15.04,-3.33,0,0,26,0,0,0.0,0.0,0.0,0,7.61,0.1842,0.2681
3863,188,2,31,[ FR ] Aava,-1.2,1,1,0,0.0,0.0,0,1,22.98,22.98,-6.68,-10.84,0.0,0,0,19,0,0,0.0,0.0,0.0,0,4.27,0.1856,0.2435
3864,189,2,31,[ FR ] Aava,-0.99,1,1,0,0.0,0.0,0,1,18.99,18.99,-6.68,-7.52,0.0,0,0,36,0,0,0.0,0.0,0.0,0,3.81,0.2004,0.2681
3865,190,2,31,[ FR ] Aava,-2.97,3,3,0,0.0,0.0,0,3,18.99,56.97,-20.03,-22.56,0.0,0,0,11,0,0,0.0,0.0,0.0,0,11.42,0.2004,0.2681
3866,191,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,48,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3867,192,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,53,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3868,193,2,31,[ FR ] Aava,-1.98,2,2,0,0.0,0.0,0,2,18.99,37.98,-13.35,-14.9,-0.95,0,0,32,1,1,18.0,-1.86,1.0,0,4.94,0.1301,0.1749
3869,194,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,144,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3870,195,2,31,[ FR ] Aava,-2.97,3,3,0,0.0,0.0,0,3,18.99,56.97,-20.03,-22.56,0.0,0,0,144,0,0,0.0,0.0,0.0,0,11.42,0.2004,0.2681
3871,196,2,31,[ FR ] Aava,0.0,1,1,0,0.0,0.0,0,1,18.99,18.99,-6.68,-7.52,0.0,0,0,60,0,0,0.0,0.0,0.0,0,4.8,0.2525,0.3378
3872,197,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,27,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3873,198,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,237,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3874,199,2,31,[ FR ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,141,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3875,200,2,31,[ FR ] Aava,-2.24,3,3,0,0.0,0.0,0,3,20.65,61.96,-20.03,-26.72,0.0,0,0,136,1,0,0.0,-0.09,0.0,0,12.89,0.208,0.2756
3876,201,2,31,[ FR ] Aava,-0.99,1,1,0,0.0,0.0,0,1,18.99,18.99,-6.68,-7.52,0.0,0,0,181,1,0,0.0,-0.23,0.0,0,3.58,0.1883,0.2518
3877,202,2,31,[ FR ] Aava,0.0,1,1,0,0.0,0.0,0,1,18.99,18.99,-6.68,-7.52,0.0,0,0,157,0,0,0.0,0.0,0.0,0,4.8,0.2525,0.3378
3878,203,2,31,[ FR ] Aava,-1.98,2,2,0,0.0,0.0,0,2,18.99,37.98,-13.35,-15.04,0.0,0,0,250,1,0,0.0,-0.03,0.0,0,7.58,0.1996,0.267
3879,204,2,31,[ FR ] Aava,-0.99,1,1,0,0.0,0.0,0,1,18.99,18.99,-6.68,-7.52,0.0,0,0,475,0,0,0.0,0.0,0.0,0,3.81,0.2004,0.2681
3880,205,2,31,[ FR ] Aava,-0.99,2,2,0,0.0,0.0,0,2,18.99,37.98,-13.35,-15.04,0.0,0,0,126,0,0,0.0,0.0,0.0,0,8.6,0.2264,0.3029
3881,206,2,31,[ FR ] Aava,-0.99,1,1,0,0.0,0.0,0,1,21.49,21.49,-6.68,-7.52,-2.5,0,0,180,0,0,0.0,0.0,0.0,0,3.81,0.1771,0.2681
3882,207,2,31,[ FR ] Aava,-0.99,1,1,0,0.0,0.0,0,1,18.99,18.99,-6.68,-7.52,0.0,0,0,391,1,0,0.0,-1.09,0.0,0,2.72,0.143,0.1913
3883,208,2,31,[ FR ] Aava,-1.98,1,2,0,0.0,0.0,0,2,18.99,37.98,-13.35,-15.04,0.0,0,0,0,0,0,0.0,0.0,0.0,0,7.61,0.2004,0.2681
3884,75,4,32,[ IT ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3885,76,4,32,[ IT ] Aava,-3.79,1,1,0,0.0,0.0,0,1,21.0,21.0,-6.72,-7.18,0.0,0,0,5640,7,0,0.0,-4.71,0.0,0,-1.4,-0.0664,-0.1004
3886,77,4,32,[ IT ] Aava,-7.58,2,2,0,0.0,0.0,0,2,21.0,42.0,-13.43,-14.36,0.0,0,0,4230,4,2,34.42,-3.09,0.5,0,3.54,0.0843,0.1274
3887,78,4,32,[ IT ] Aava,-3.79,1,1,0,0.0,0.0,0,1,21.0,21.0,-6.72,-7.18,0.0,0,0,5277,7,1,17.21,-3.49,0.1429,0,-0.17,-0.0083,-0.0126
3888,79,4,32,[ IT ] Aava,-3.79,2,2,0,0.0,0.0,0,2,10.5,21.0,-13.43,-11.42,0.0,0,0,5668,7,1,17.21,-4.03,0.1429,0,-11.67,-0.5557,-0.4696
3889,80,4,32,[ IT ] Aava,-3.79,1,1,0,0.0,0.0,0,1,21.0,21.0,-6.72,-7.18,0.0,0,0,1249,2,0,0.0,-1.18,0.0,0,2.14,0.1017,0.1537
3890,81,4,32,[ IT ] Aava,-3.79,1,1,0,0.0,0.0,0,1,21.0,21.0,-6.72,-7.18,0.0,0,0,130,4,0,0.0,-3.36,0.0,0,-0.04,-0.0021,-0.0032
3891,82,4,32,[ IT ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,64,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3892,83,4,32,[ IT ] Aava,-11.37,3,3,0,0.0,0.0,0,3,21.0,63.0,-20.15,-21.54,0.0,0,0,42,0,0,0.0,0.0,0.0,0,9.95,0.1579,0.2386
3893,84,4,32,[ IT ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,65,1,0,0.0,-0.78,0.0,0,-0.78,0.0,0.0
3894,85,4,32,[ IT ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,10,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3895,86,4,32,[ IT ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,58,2,0,0.0,-1.22,0.0,0,-1.22,0.0,0.0
3896,87,4,32,[ IT ] Aava,-3.79,1,1,0,0.0,0.0,0,1,21.0,21.0,-6.72,-7.18,0.0,0,0,33,0,0,0.0,0.0,0.0,0,3.32,0.1579,0.2386
3897,88,4,32,[ IT ] Aava,-7.58,2,2,0,0.0,0.0,0,2,21.0,42.0,-13.43,-14.36,0.0,0,0,30,0,0,0.0,0.0,0.0,0,6.63,0.1579,0.2386
3898,89,4,32,[ IT ] Aava,-3.79,2,2,0,0.0,0.0,0,2,10.5,21.0,-13.43,-11.42,0.0,0,0,33,0,0,0.0,0.0,0.0,0,-7.64,-0.3638,-0.3074
3899,90,4,32,[ IT ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,74,1,0,0.0,-0.76,0.0,0,-0.76,0.0,0.0
3900,91,4,32,[ IT ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,27,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3901,92,4,32,[ IT ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,14,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
3902,93,4,32,[ IT ] Aava,-3.79,1,1,0,0.0,0.0,0,1,21.0,21.0,-6.72,-7.18,0.0,0,0,10,0,0,0.0,0.0,0.0,0,3.32,0.1579,0.2386
3903,94,4,32,[ IT ] Aava,-3.79,1,1,0,0.0,0.0,0,1,21.0,21.0,-6.72,-7.18,0.0,0,0,71,1,0,0.0,-0.83,0.0,0,2.49,0.1183,0.1788
3904,95,4,32,[ IT ] Aava,-3.79,1,1,0,0.0,0.0,0,1,21.0,21.0,-6.72,-7.18,0.0,0,0,30,1,0,0.0,-0.72,0.0,0,2.6,0.1236,0.1868
3905,96,4,32,[ IT ] Aava,-3.24,2,2,0,0.0,0.0,0,2,9.0,17.99,-13.43,-10.96,0.0,0,0,18,1,1,14.75,-0.75,1.0,0,-10.39,-0.5775,-0.426
3906,97,4,32,[ IT ] Aava,-12.96,5,5,1,0.2,0.0,0,5,17.99,71.96,-26.86,-31.38,0.0,0,0,1856,7,0,0.0,-3.43,0.0,0,-2.67,-0.0371,-0.0458
3907,98,4,32,[ IT ] Aava,-12.96,4,4,0,0.0,0.0,0,4,17.99,71.96,-26.86,-26.88,0.0,0,0,4636,25,1,14.75,-15.59,0.04,0,-10.33,-0.1436,-0.1922
3908,99,4,32,[ IT ] Aava,0.0,1,1,0,0.0,0.0,0,1,16.74,16.74,-6.72,-6.22,-1.99,0,0,4260,15,0,0.0,-8.15,0.0,0,-6.34,-0.3784,-0.4898
3909,100,4,32,[ IT ] Aava,-19.44,5,6,0,0.0,0.0,0,6,18.66,111.93,-40.29,-38.94,-12.99,0,0,7005,22,1,29.5,-12.93,0.0455,0,-12.66,-0.1131,-0.1598
3910,101,4,32,[ IT ] Aava,-9.72,3,3,0,0.0,0.0,0,3,17.99,53.97,-20.15,-19.7,-3.0,0,0,7235,27,3,44.25,-20.3,0.1111,0,-18.9,-0.3501,-0.4742
3911,102,4,32,[ IT ] Aava,-42.12,14,14,1,0.0714,0.0,0,14,18.09,235.2,-87.3,-87.62,-28.33,0,0,7293,26,4,59.0,-20.86,0.1538,0,-31.03,-0.1319,-0.1774
3912,103,4,32,[ IT ] Aava,-9.72,5,5,0,0.0,0.1087,0,5,10.79,53.97,-33.58,-28.18,-3.0,46,56,6542,21,1,14.75,-18.43,0.0476,0,-38.94,-0.7214,-0.6305
3913,104,4,32,[ IT ] Aava,0.0,4,4,0,0.0,0.0702,0,4,0.0,0.0,-26.86,-16.96,0.0,57,69,8111,19,0,0.0,-11.27,0.0,0,-55.09,0.0,-1.2572
3914,105,4,32,[ IT ] Aava,-9.72,3,3,0,0.0,0.1071,0,3,18.66,55.97,-20.15,-18.78,-11.0,28,35,6671,22,1,14.75,-21.13,0.0455,0,-24.81,-0.4432,-0.6373
3915,106,4,32,[ IT ] Aava,-22.68,9,9,0,0.0,0.1304,0,9,15.63,140.68,-60.44,-52.18,-34.5,69,91,3217,13,2,29.5,-15.94,0.1538,0,-45.06,-0.3203,-0.4001
3916,107,4,32,[ IT ] Aava,-6.48,3,3,0,0.0,0.25,0,3,11.99,35.98,-20.15,-16.76,-6.0,12,13,4012,7,1,14.75,-7.22,0.1429,0,-20.63,-0.5732,-0.5589
3917,108,4,32,[ IT ] Aava,-19.44,7,7,0,0.0,0.1129,0,7,15.8,110.6,-47.01,-42.26,-17.66,62,80,3831,8,3,44.25,-10.66,0.375,0,-26.43,-0.2389,-0.296
3918,109,4,32,[ IT ] Aava,-25.92,9,10,1,0.1,0.4348,0,10,16.58,149.24,-60.44,-61.12,-14.32,23,28,5778,14,2,29.5,-15.21,0.1429,0,-27.77,-0.186,-0.2284
3919,110,4,32,[ IT ] Aava,-16.92,6,6,1,0.1667,0.0952,0,6,18.79,93.94,-33.58,-40.35,-6.0,63,79,1414,12,0,0.0,-15.61,0.0,0,-18.52,-0.1971,-0.2505
3920,111,4,32,[ IT ] Aava,-19.44,6,6,0,0.0,0.1714,0,6,18.21,109.27,-40.29,-38.02,-16.33,35,54,1465,11,0,0.0,-16.73,0.0,0,-21.54,-0.1971,-0.2751
3921,112,4,32,[ IT ] Aava,-25.92,9,9,0,0.0,0.1184,0,9,18.07,162.66,-60.44,-54.28,-40.89,76,105,1081,11,1,14.75,-20.09,0.0909,0,-38.96,-0.2395,-0.3396
3922,113,4,32,[ IT ] Aava,-9.72,3,3,0,0.0,0.1154,0,3,17.99,53.97,-20.15,-19.7,-3.0,26,38,1032,13,1,14.75,-20.21,0.0769,0,-18.81,-0.3484,-0.472
3923,114,4,32,[ IT ] Aava,-3.24,1,1,0,0.0,0.025,0,1,17.99,17.99,-6.72,-6.26,-3.0,40,47,1507,4,1,29.5,-5.18,0.25,0,-6.41,-0.356,-0.4936
3924,115,4,32,[ IT ] Aava,-12.96,4,4,0,0.0,0.2222,0,4,17.99,71.96,-26.86,-25.96,-6.0,18,22,2382,11,0,0.0,-11.01,0.0,0,-10.83,-0.1505,-0.205
3925,116,4,32,[ IT ] Aava,-22.68,3,7,0,0.0,0.1346,0,7,18.07,126.5,-47.01,-42.88,-27.56,52,61,2601,17,1,14.75,-22.36,0.0588,0,-35.99,-0.2845,-0.4003
3926,117,4,32,[ IT ] Aava,-35.64,12,12,0,0.0,0.1379,0,12,16.66,199.88,-80.58,-72.0,-41.89,87,119,1239,16,3,47.52,-22.92,0.1875,0,-53.15,-0.2659,-0.3483
3927,118,4,32,[ IT ] Aava,-29.16,5,9,0,0.0,0.1667,0,9,18.21,163.91,-60.44,-55.86,-31.99,54,67,1811,14,1,14.75,-23.08,0.0714,0,-36.62,-0.2234,-0.3148
3928,119,4,32,[ IT ] Aava,-26.64,7,8,0,0.0,0.0842,0,8,18.49,147.91,-53.72,-55.19,-12.0,95,116,1796,12,0,0.0,-17.13,0.0,0,-16.77,-0.1134,-0.154
3929,120,4,32,[ IT ] Aava,-6.48,2,2,0,0.0,0.0909,0,2,17.99,35.98,-13.43,-13.44,0.0,22,32,2689,6,1,14.75,-9.47,0.1667,0,-6.84,-0.1901,-0.2546
3930,121,4,32,[ IT ] Aava,-9.72,4,4,0,0.0,0.0714,0,4,13.83,55.3,-26.86,-23.02,-10.33,56,73,2285,14,4,59.0,-22.83,0.2857,0,-37.46,-0.6774,-0.751
3931,122,4,32,[ IT ] Aava,-12.96,3,4,0,0.0,0.2105,0,4,17.99,71.96,-26.86,-25.96,-6.0,19,22,4010,16,3,44.25,-19.57,0.1875,0,-19.39,-0.2695,-0.3671
3932,123,4,32,[ IT ] Aava,-16.2,5,5,0,0.0,0.0877,0,5,17.99,89.95,-33.58,-31.76,-12.0,57,75,3714,12,2,68.81,-14.57,0.1667,0,-18.16,-0.2018,-0.2779
3933,124,4,32,[ IT ] Aava,-6.48,2,2,0,0.0,0.0952,0,2,18.66,37.31,-13.43,-12.52,-7.33,21,27,3404,13,1,14.75,-13.85,0.0769,0,-16.3,-0.4369,-0.6281
3934,125,4,32,[ IT ] Aava,-16.24,5,6,0,0.0,0.0698,0,6,17.99,107.94,-40.29,-37.64,-17.4,86,100,1981,14,3,63.8,-21.46,0.2143,0,-25.09,-0.2324,-0.322
3935,126,4,32,[ IT ] Aava,-9.84,6,6,0,0.0,0.0556,0,6,17.99,107.94,-40.29,-38.94,-9.0,108,129,2338,14,2,35.43,-20.22,0.1429,0,-10.35,-0.0959,-0.1306
3936,127,4,32,[ IT ] Aava,0.0,0,0,0,0.0,0.0,0,0,20.55,0.0,0.0,0.0,0.0,0,0,2349,5,0,0.0,-6.18,0.0,0,-6.18,0.0,0.0
3937,128,4,32,[ IT ] Aava,-4.92,4,4,0,0.0,0.2353,0,4,17.58,70.32,-26.86,-25.71,-6.0,17,22,2242,7,0,0.0,-10.45,0.0,0,-3.62,-0.0515,-0.0689
3938,129,4,32,[ IT ] Aava,-4.92,4,4,0,0.0,0.0396,0,4,14.03,56.1,-26.86,-23.02,-11.13,101,120,1798,14,1,16.35,-21.98,0.0714,0,-31.81,-0.567,-0.6377
3939,130,4,32,[ IT ] Aava,-11.48,8,8,0,0.0,0.1951,0,8,17.95,143.61,-53.72,-53.04,-4.33,41,52,2363,15,1,16.35,-21.87,0.0667,0,-0.83,-0.0058,-0.0078
3940,131,4,32,[ IT ] Aava,-10.2,6,6,0,0.0,0.1818,0,6,18.66,111.93,-40.29,-42.21,-9.0,33,43,2361,17,3,49.05,-22.87,0.1765,0,-12.64,-0.1129,-0.1532
3941,132,4,32,[ IT ] Aava,-13.12,7,8,0,0.0,0.2424,0,8,17.99,143.92,-53.72,-51.46,-15.0,33,48,1784,11,4,105.38,-19.95,0.3636,0,-9.33,-0.0648,-0.0887
3942,133,4,32,[ IT ] Aava,-8.2,5,5,0,0.0,0.1163,0,5,18.39,91.95,-33.58,-32.22,-11.0,43,53,1977,17,3,49.05,-22.07,0.1765,0,-15.12,-0.1644,-0.2297
3943,134,4,32,[ IT ] Aava,-15.12,9,9,0,0.0,0.1698,0,9,18.43,165.9,-60.44,-57.59,-39.9,53,68,1518,15,3,51.78,-21.2,0.2,0,-28.35,-0.1709,-0.2402
3944,135,4,32,[ IT ] Aava,-10.2,7,7,0,0.0,0.1667,0,7,15.99,111.93,-47.01,-46.45,-9.0,42,53,2462,13,2,32.7,-22.43,0.1538,0,-23.16,-0.2069,-0.2478
3945,136,4,32,[ IT ] Aava,-6.56,4,4,0,0.0,0.2105,0,4,17.99,71.96,-26.86,-25.5,-9.0,19,23,2058,15,4,64.5,-21.19,0.2667,0,-17.15,-0.2383,-0.3275
3946,137,4,32,[ IT ] Aava,-9.84,6,7,0,0.0,0.4118,0,7,17.76,124.29,-47.01,-44.11,-17.4,17,22,1881,14,3,65.4,-21.17,0.2143,0,-15.24,-0.1226,-0.1672
3947,138,4,32,[ IT ] Aava,-11.48,8,8,0,0.0,0.2051,0,8,16.17,129.39,-53.72,-49.9,-12.46,39,47,2613,15,3,49.05,-20.35,0.2,0,-18.52,-0.1431,-0.1787
3948,139,4,32,[ IT ] Aava,-11.75,11,12,0,0.0,0.3158,0,12,14.83,177.98,-80.58,-75.99,-9.0,38,45,3032,15,2,32.7,-21.83,0.1333,0,-21.17,-0.1189,-0.1352
3949,140,4,32,[ IT ] Aava,-8.54,4,5,0,0.0,0.1429,0,5,18.75,93.74,-33.58,-35.79,-6.0,35,49,3408,16,2,33.98,-21.62,0.125,0,-11.79,-0.1257,-0.1699
3950,141,4,32,[ IT ] Aava,-3.28,3,3,0,0.0,0.0968,0,3,18.11,54.32,-20.15,-19.44,-4.99,31,36,2770,8,0,0.0,-11.21,0.0,0,-4.75,-0.0874,-0.1199
3951,142,4,32,[ IT ] Aava,-6.56,1,4,0,0.0,0.1818,0,4,17.99,71.96,-26.86,-24.08,-17.99,22,30,2371,13,2,32.7,-22.29,0.1538,0,-25.82,-0.3588,-0.5069
3952,143,4,32,[ IT ] Aava,-3.28,2,2,0,0.0,0.1,0,2,17.99,35.98,-13.43,-13.44,0.0,20,22,2232,12,0,0.0,-23.0,0.0,0,-17.17,-0.4772,-0.639
3953,144,4,32,[ IT ] Aava,-4.92,3,3,0,0.0,0.2143,0,3,17.99,53.97,-20.15,-18.78,-9.0,14,16,2303,17,1,16.35,-22.92,0.0588,0,-21.8,-0.4038,-0.5599
3954,145,4,32,[ IT ] Aava,-1.64,1,1,0,0.0,0.0667,0,1,17.99,17.99,-6.72,-6.72,0.0,15,24,2229,13,1,16.35,-22.54,0.0769,0,-19.63,-1.0909,-1.4607
3955,146,4,32,[ IT ] Aava,-6.56,4,4,0,0.0,0.1739,0,4,17.99,71.96,-26.86,-25.96,-6.0,23,30,2825,15,0,0.0,-21.37,0.0,0,-14.79,-0.2055,-0.28
3956,147,4,32,[ IT ] Aava,-6.56,2,4,0,0.0,0.1667,0,4,17.99,71.96,-26.86,-26.43,-3.0,24,31,1617,12,2,65.4,-10.93,0.1667,0,-1.82,-0.0253,-0.0342
3957,148,4,32,[ IT ] Aava,-3.28,2,2,0,0.0,0.0833,0,2,17.99,35.98,-13.43,-12.52,-6.0,24,33,1408,9,1,16.35,-10.95,0.1111,0,-10.2,-0.2835,-0.3931
3958,149,4,32,[ IT ] Aava,-3.28,2,2,0,0.0,0.1538,0,2,17.99,35.98,-13.43,-12.52,-6.0,13,17,2165,8,0,0.0,-7.03,0.0,0,-6.28,-0.1745,-0.242
3959,150,4,32,[ IT ] Aava,-8.2,5,5,0,0.0,0.3333,0,5,18.1,90.52,-33.58,-32.22,-9.57,15,24,1754,5,0,0.0,-4.12,0.0,0,2.84,0.0313,0.0431
3960,151,4,32,[ IT ] Aava,-1.64,2,2,0,0.0,0.1667,0,2,9.0,17.99,-13.43,-10.5,-3.0,12,25,2343,9,0,0.0,-7.78,0.0,0,-18.36,-1.0206,-0.7672
3961,152,4,32,[ IT ] Aava,-1.64,1,1,0,0.0,0.0556,0,1,17.99,17.99,-6.72,-6.26,-3.0,18,21,2018,9,1,32.7,-7.05,0.1111,0,-6.68,-0.371,-0.5145
3962,153,4,32,[ IT ] Aava,-4.92,3,3,0,0.0,0.15,0,3,17.99,53.97,-20.15,-19.24,-6.0,20,27,1476,7,2,32.7,-7.0,0.2857,0,-3.34,-0.0618,-0.0847
3963,154,4,32,[ IT ] Aava,-1.64,1,1,0,0.0,0.0476,0,1,17.99,17.99,-6.72,-6.26,-3.0,21,25,2155,8,0,0.0,-7.24,0.0,0,-6.87,-0.3816,-0.5291
3964,155,4,32,[ IT ] Aava,-8.2,4,5,0,0.0,0.4167,0,5,17.99,89.95,-33.58,-32.68,-6.0,12,17,2960,6,1,16.35,-4.56,0.1667,0,4.94,0.0549,0.0745
3965,156,4,32,[ IT ] Aava,-4.92,4,4,0,0.0,0.2857,0,4,17.58,70.32,-26.86,-26.63,0.0,14,19,2064,5,1,16.35,-3.61,0.2,0,8.3,0.118,0.1552
3966,157,4,32,[ IT ] Aava,-4.92,3,3,0,0.0,0.2143,0,3,17.99,53.97,-20.15,-20.16,0.0,14,27,1241,11,0,0.0,-8.73,0.0,0,0.02,0.0003,0.0004
3967,158,4,32,[ IT ] Aava,-6.56,3,4,0,0.0,0.3636,0,4,17.99,71.96,-26.86,-26.88,0.0,11,13,1304,10,2,49.05,-7.29,0.2,0,4.37,0.0607,0.0813
3968,159,4,32,[ IT ] Aava,-4.17,3,3,0,0.0,0.1154,0,3,15.29,45.87,-20.15,-18.9,0.0,26,31,886,7,1,13.9,-5.25,0.1429,0,-2.6,-0.0566,-0.0665
3969,160,4,32,[ IT ] Aava,-4.17,2,3,0,0.0,0.15,0,3,15.29,45.87,-20.15,-18.9,0.0,20,24,478,7,0,0.0,-5.65,0.0,0,-3.0,-0.0653,-0.0767
3970,161,4,32,[ IT ] Aava,-4.17,3,3,0,0.0,0.2143,0,3,15.29,45.87,-20.15,-18.9,0.0,14,15,1033,6,0,0.0,-5.34,0.0,0,-2.69,-0.0585,-0.0688
3971,162,4,32,[ IT ] Aava,-7.13,5,5,0,0.0,0.3125,0,5,15.81,79.05,-33.58,-33.08,-0.67,16,21,506,5,2,27.8,-5.27,0.4,0,-0.68,-0.0085,-0.0101
3972,163,4,32,[ IT ] Aava,-5.56,4,4,0,0.0,0.2857,0,4,15.29,61.16,-26.86,-25.2,0.0,14,18,1495,7,1,13.9,-4.34,0.1429,0,-0.8,-0.0131,-0.0154
3973,164,4,32,[ IT ] Aava,-2.78,2,2,0,0.0,0.25,0,2,15.29,30.58,-13.43,-12.6,0.0,8,11,1161,3,0,0.0,-2.16,0.0,0,-0.39,-0.0128,-0.015
3974,165,4,32,[ IT ] Aava,-5.56,4,4,0,0.0,0.3077,0,4,15.29,61.16,-26.86,-25.2,0.0,13,20,1076,6,3,46.88,-5.19,0.5,0,-1.65,-0.027,-0.0317
3975,166,4,32,[ IT ] Aava,-3.28,2,2,0,0.0,0.1333,0,2,17.99,35.98,-13.43,-13.44,0.0,15,17,1150,5,1,16.35,-5.32,0.2,0,0.51,0.0142,0.019
3976,167,4,32,[ IT ] Aava,-6.92,4,4,0,0.0,0.2667,0,4,18.99,75.95,-26.86,-30.15,0.0,15,17,978,6,1,16.35,-6.12,0.1667,0,5.9,0.0777,0.1035
